,MeanWaitingTime,CustomerCount,Servers
352,2.745188206843648,5000.0,1.0
353,3.0784429096745485,5000.0,1.0
354,2.8471831755631296,5000.0,1.0
355,6.181590833980796,5000.0,1.0
356,2.454604215303085,5000.0,1.0
357,3.644357474244047,5000.0,1.0
358,3.0133633301283873,5000.0,1.0
359,3.3507746325991676,5000.0,1.0
360,4.196530591891524,5000.0,1.0
361,2.454215588451612,5000.0,1.0
362,3.639391352501218,5000.0,1.0
363,2.441006723392338,5000.0,1.0
364,2.9279128170823094,5000.0,1.0
365,2.8570783043311456,5000.0,1.0
366,3.7291703798740024,5000.0,1.0
367,2.4996987439842946,5000.0,1.0
368,3.0953976734951842,5000.0,1.0
369,4.507294235969434,5000.0,1.0
370,3.8824878034337096,5000.0,1.0
371,4.082579914387186,5000.0,1.0
372,3.642297658729895,5000.0,1.0
373,3.411166554818876,5000.0,1.0
374,3.2225203711747548,5000.0,1.0
375,2.6063645893438596,5000.0,1.0
376,2.6244644554825376,5000.0,1.0
377,3.9327048866198746,5000.0,1.0
378,3.4499825476796757,5000.0,1.0
379,5.472799165292577,5000.0,1.0
380,2.8980418362786535,5000.0,1.0
381,3.2638461831575523,5000.0,1.0
382,2.580158253417473,5000.0,1.0
383,3.4671996865327426,5000.0,1.0
384,4.591585369032583,5000.0,1.0
385,2.346836995981868,5000.0,1.0
386,2.619513965818393,5000.0,1.0
387,4.160779752199029,5000.0,1.0
388,4.1855487701726375,5000.0,1.0
389,4.250640916415349,5000.0,1.0
390,2.649396423497806,5000.0,1.0
391,5.345330212331978,5000.0,1.0
392,2.6918641972494117,5000.0,1.0
393,3.36197848480287,5000.0,1.0
394,2.3951625981350078,5000.0,1.0
395,3.0469395068744536,5000.0,1.0
396,3.0933056409249877,5000.0,1.0
397,3.3171859456203454,5000.0,1.0
398,3.057002558429522,5000.0,1.0
399,3.120658460610957,5000.0,1.0
400,2.647907781577467,5000.0,1.0
401,3.3904672566723666,5000.0,1.0
402,3.891022243213719,5000.0,1.0
403,3.439281313233277,5000.0,1.0
404,3.0582123892839004,5000.0,1.0
405,2.698144976687826,5000.0,1.0
406,4.519932406326212,5000.0,1.0
407,2.92475031893251,5000.0,1.0
408,2.6837262415738534,5000.0,1.0
409,4.150074791203644,5000.0,1.0
410,4.207472251090944,5000.0,1.0
411,3.0176007058771397,5000.0,1.0
412,2.491474436735071,5000.0,1.0
413,2.6119379754903918,5000.0,1.0
414,3.2691772823869556,5000.0,1.0
415,2.555096080721305,5000.0,1.0
416,3.56694936871244,5000.0,1.0
417,2.7145312913138087,5000.0,1.0
418,2.3790013630092934,5000.0,1.0
419,3.071858206354098,5000.0,1.0
420,5.084121290184703,5000.0,1.0
421,4.545038616964199,5000.0,1.0
422,3.3848999495185184,5000.0,1.0
423,4.308618353403272,5000.0,1.0
424,3.3527866467713996,5000.0,1.0
425,3.816974393435575,5000.0,1.0
426,4.784633710993402,5000.0,1.0
427,3.212821922886408,5000.0,1.0
428,3.383058218636062,5000.0,1.0
429,3.5116172175665024,5000.0,1.0
430,2.6958015678914977,5000.0,1.0
431,2.3376973177718514,5000.0,1.0
432,3.7522308460592453,5000.0,1.0
433,2.67676942086681,5000.0,1.0
434,2.7030575055149644,5000.0,1.0
435,4.880172229654439,5000.0,1.0
436,4.6801203384962955,5000.0,1.0
437,3.3097825045906664,5000.0,1.0
438,2.808927937585102,5000.0,1.0
439,2.9437465022383926,5000.0,1.0
440,3.5653671266518256,5000.0,1.0
441,3.142032886839599,5000.0,1.0
442,2.6196040752115928,5000.0,1.0
443,2.3042837005219043,5000.0,1.0
444,2.305512706335693,5000.0,1.0
445,2.916573510327164,5000.0,1.0
446,3.7581539800562282,5000.0,1.0
447,2.8980104256997707,5000.0,1.0
448,7.978908441363839,5000.0,1.0
449,3.0691831249342845,5000.0,1.0
450,2.9296550998124564,5000.0,1.0
451,4.780408523738545,5000.0,1.0
452,3.1464962256655795,5000.0,1.0
453,2.4474735380917942,5000.0,1.0
454,3.1275220723668475,5000.0,1.0
455,2.323297674407687,5000.0,1.0
456,3.5746522436985972,5000.0,1.0
457,2.6714007856380917,5000.0,1.0
458,3.937239901456004,5000.0,1.0
459,2.072761404373539,5000.0,1.0
460,4.719965599474339,5000.0,1.0
461,2.8676816440586155,5000.0,1.0
462,2.508514801920871,5000.0,1.0
463,4.439605754323103,5000.0,1.0
464,5.966869038238464,5000.0,1.0
465,2.420770863320141,5000.0,1.0
466,2.5731425063838693,5000.0,1.0
467,3.2570324738827097,5000.0,1.0
468,2.7507506339998837,5000.0,1.0
469,4.049651143474351,5000.0,1.0
470,2.7241455854272836,5000.0,1.0
471,8.531253119865275,5000.0,1.0
472,2.308785706021576,5000.0,1.0
473,3.9524333194727834,5000.0,1.0
474,3.2006440828754306,5000.0,1.0
475,5.144231198363016,5000.0,1.0
476,2.6118333052170346,5000.0,1.0
477,1.9600946331356022,5000.0,1.0
478,2.599475514150461,5000.0,1.0
479,5.227132591214834,5000.0,1.0
480,2.8178948432230375,5000.0,1.0
481,3.2580905656747547,5000.0,1.0
482,4.3897060520339135,5000.0,1.0
483,2.90850039486361,5000.0,1.0
484,4.274045288149645,5000.0,1.0
485,3.56853994801924,5000.0,1.0
486,5.7538381364434175,5000.0,1.0
487,4.6104024112341415,5000.0,1.0
488,2.94039635893291,5000.0,1.0
489,4.831169512720123,5000.0,1.0
490,3.1872037332604197,5000.0,1.0
491,5.362535005213211,5000.0,1.0
492,3.546784372593866,5000.0,1.0
493,7.193554011828087,5000.0,1.0
494,2.9646679284721285,5000.0,1.0
495,2.616927375786434,5000.0,1.0
496,3.7116704717766353,5000.0,1.0
497,3.296698579496411,5000.0,1.0
498,4.430823317433846,5000.0,1.0
499,3.3190077215022566,5000.0,1.0
500,2.2541248476330926,5000.0,2.0
501,3.2602763426565424,5000.0,2.0
502,1.3112890178611083,5000.0,2.0
503,1.3594360350332897,5000.0,2.0
504,2.2937569501424657,5000.0,2.0
505,1.8859005627886662,5000.0,2.0
506,1.1153654183941701,5000.0,2.0
507,1.747738108474221,5000.0,2.0
508,1.1564328156839638,5000.0,2.0
509,2.0215928526893503,5000.0,2.0
510,1.2899037268679265,5000.0,2.0
511,1.469038553634818,5000.0,2.0
512,2.2456953732172704,5000.0,2.0
513,1.7715464416660633,5000.0,2.0
514,1.224974286604913,5000.0,2.0
515,1.2115847350748394,5000.0,2.0
516,1.5138205074260211,5000.0,2.0
517,1.8825693521878755,5000.0,2.0
518,1.665981322123175,5000.0,2.0
519,1.2986107369232667,5000.0,2.0
520,1.886887765538596,5000.0,2.0
521,1.5847475098611983,5000.0,2.0
522,1.3559688390622613,5000.0,2.0
523,1.5413323384100106,5000.0,2.0
524,1.0751538996893133,5000.0,2.0
525,1.561445639887727,5000.0,2.0
526,1.562646510539676,5000.0,2.0
527,1.6031292412520315,5000.0,2.0
528,1.5778522165920346,5000.0,2.0
529,1.5061230687943907,5000.0,2.0
530,1.4529233614269603,5000.0,2.0
531,1.1202126914189465,5000.0,2.0
532,1.7366544408474098,5000.0,2.0
533,1.2045130062515153,5000.0,2.0
534,1.502226496553239,5000.0,2.0
535,1.2396231712212662,5000.0,2.0
536,1.293665640098579,5000.0,2.0
537,1.2579897074135493,5000.0,2.0
538,1.2558296555378017,5000.0,2.0
539,2.0745128192822673,5000.0,2.0
540,1.2963909078914178,5000.0,2.0
541,1.081106069784134,5000.0,2.0
542,2.266721366983015,5000.0,2.0
543,1.1837683197235673,5000.0,2.0
544,1.9656259792599027,5000.0,2.0
545,1.0906796420654328,5000.0,2.0
546,1.5729806782274036,5000.0,2.0
547,1.1870359754247766,5000.0,2.0
548,1.765785758410302,5000.0,2.0
549,0.9954973218331877,5000.0,2.0
550,1.7337922004247848,5000.0,2.0
551,1.5346149589098896,5000.0,2.0
552,1.8860626749317075,5000.0,2.0
553,1.0740792654027285,5000.0,2.0
554,1.7536588016005772,5000.0,2.0
555,2.1739956662989246,5000.0,2.0
556,1.546520358733972,5000.0,2.0
557,0.924892550504768,5000.0,2.0
558,1.1015513713240397,5000.0,2.0
559,1.4527866022362073,5000.0,2.0
560,1.6857480085955838,5000.0,2.0
561,1.0271219302682804,5000.0,2.0
562,1.683728774339907,5000.0,2.0
563,2.6813026589195155,5000.0,2.0
564,1.7673184639260966,5000.0,2.0
565,1.669948068684306,5000.0,2.0
566,1.7767239373160912,5000.0,2.0
567,1.4447036310930257,5000.0,2.0
568,1.5735130599585165,5000.0,2.0
569,1.445888567260226,5000.0,2.0
570,2.0958441786816895,5000.0,2.0
571,2.2983241378391055,5000.0,2.0
572,1.717156076225492,5000.0,2.0
573,1.2941208322724143,5000.0,2.0
574,1.0795253393013573,5000.0,2.0
575,1.2538707259174053,5000.0,2.0
576,1.7250591236196993,5000.0,2.0
577,1.224170913711851,5000.0,2.0
578,1.1302814458653563,5000.0,2.0
579,0.9211443905353943,5000.0,2.0
580,1.403769852630904,5000.0,2.0
581,1.1543537377592594,5000.0,2.0
582,1.894715391898092,5000.0,2.0
583,2.359657198435349,5000.0,2.0
584,1.5508696705955667,5000.0,2.0
585,1.4172114040901467,5000.0,2.0
586,1.5300049129862126,5000.0,2.0
587,1.403857682167052,5000.0,2.0
588,1.6058519263548274,5000.0,2.0
589,1.662021152948519,5000.0,2.0
590,1.508858343642144,5000.0,2.0
591,1.5561948367103524,5000.0,2.0
592,1.7375792945627615,5000.0,2.0
593,1.5590097570012682,5000.0,2.0
594,1.4705713980458928,5000.0,2.0
595,2.0950877357049733,5000.0,2.0
596,1.7717451830442013,5000.0,2.0
597,1.3582914745843682,5000.0,2.0
598,1.4365263971856241,5000.0,2.0
599,2.179106870244162,5000.0,2.0
600,2.062470674285507,5000.0,2.0
601,1.1132846137791008,5000.0,2.0
602,1.1252369667510844,5000.0,2.0
603,1.727949404226165,5000.0,2.0
604,1.2414815683489977,5000.0,2.0
605,0.9977750004312173,5000.0,2.0
606,1.4101754468481,5000.0,2.0
607,1.2611164314182235,5000.0,2.0
608,1.6594633688985614,5000.0,2.0
609,2.301597167846512,5000.0,2.0
610,1.5263267260544744,5000.0,2.0
611,1.563417316617709,5000.0,2.0
612,1.546353003297353,5000.0,2.0
613,1.5690047193394732,5000.0,2.0
614,1.4485167261695893,5000.0,2.0
615,2.1179104991638598,5000.0,2.0
616,1.9070026174367785,5000.0,2.0
617,1.0203956856754224,5000.0,2.0
618,2.4273340473520943,5000.0,2.0
619,1.4067112049412245,5000.0,2.0
620,1.4405819799591828,5000.0,2.0
621,1.7506241087540744,5000.0,2.0
622,1.1383463497261745,5000.0,2.0
623,1.2328810647207074,5000.0,2.0
624,0.9553459200932355,5000.0,2.0
625,1.2606084719777266,5000.0,2.0
626,1.3423935487390406,5000.0,2.0
627,2.254940432062279,5000.0,2.0
628,1.7034112737015525,5000.0,2.0
629,2.7930073985956625,5000.0,2.0
630,2.1880783322681387,5000.0,2.0
631,1.3229333622360482,5000.0,2.0
632,1.8325206371562262,5000.0,2.0
633,1.4408561402970628,5000.0,2.0
634,1.1529630832692266,5000.0,2.0
635,1.553675159285136,5000.0,2.0
636,1.0883137805821752,5000.0,2.0
637,1.2352905180954616,5000.0,2.0
638,1.319243947544796,5000.0,2.0
639,1.9792504203341232,5000.0,2.0
640,1.6945091204297995,5000.0,2.0
641,1.9288994187375956,5000.0,2.0
642,2.1939388599526284,5000.0,2.0
643,1.7819736969654942,5000.0,2.0
644,1.4673940137465717,5000.0,2.0
645,2.6582785380278904,5000.0,2.0
646,1.338161101414031,5000.0,2.0
647,2.9522143197749005,5000.0,2.0
648,1.573322554071293,5000.0,2.0
649,1.4307000531400795,5000.0,2.0
650,1.4665594729739375,5000.0,2.0
651,1.2779911032529734,5000.0,2.0
652,2.5083804071888656,5000.0,2.0
653,1.7379564617818586,5000.0,2.0
654,1.192698423401587,5000.0,2.0
655,1.2378195489757797,5000.0,2.0
656,2.289303269123278,5000.0,2.0
657,1.1487544173078712,5000.0,2.0
658,1.748300657619254,5000.0,2.0
659,1.5770266547316856,5000.0,2.0
660,1.7185224495456637,5000.0,2.0
661,1.8937101868448052,5000.0,2.0
662,0.9318820074667409,5000.0,2.0
663,1.0711326867467534,5000.0,2.0
664,2.401300851725588,5000.0,2.0
665,1.61774764526949,5000.0,2.0
666,1.0798829795950877,5000.0,2.0
667,1.0674366694512019,5000.0,2.0
668,1.4684019890434614,5000.0,2.0
669,1.4649297416231832,5000.0,2.0
670,1.2456254854943642,5000.0,2.0
671,2.8457079779547203,5000.0,2.0
672,2.2331761742335394,5000.0,2.0
673,1.0305941949312398,5000.0,2.0
674,1.7875390812875052,5000.0,2.0
675,1.6747821751739729,5000.0,2.0
676,1.9221203571721333,5000.0,2.0
677,2.298247411396902,5000.0,2.0
678,1.3463510716807345,5000.0,2.0
679,1.6093473748475298,5000.0,2.0
680,1.3359807954533809,5000.0,2.0
681,1.6327149463802408,5000.0,2.0
682,1.3619149561078925,5000.0,2.0
683,2.2799015314629827,5000.0,2.0
684,1.8835754559248319,5000.0,2.0
685,2.258268214935464,5000.0,2.0
686,2.1468746873318336,5000.0,2.0
687,1.2590700489424744,5000.0,2.0
688,2.1505439311000565,5000.0,2.0
689,1.183111119110236,5000.0,2.0
690,1.9151333322682083,5000.0,2.0
691,1.257911903274287,5000.0,2.0
692,1.3391372776180228,5000.0,2.0
693,1.6756851596669704,5000.0,2.0
694,1.6427269836786653,5000.0,2.0
695,1.2556006700985871,5000.0,2.0
696,1.4840368590736785,5000.0,2.0
697,1.9745884269426934,5000.0,2.0
698,1.512694268883763,5000.0,2.0
699,1.1799987051162721,5000.0,2.0
700,1.7651671639401685,5000.0,2.0
701,1.3248092753225138,5000.0,2.0
702,1.8571481654504387,5000.0,2.0
703,1.3464326568559486,5000.0,2.0
704,1.777954710205732,5000.0,2.0
705,1.4875229790449758,5000.0,2.0
706,2.51188174685259,5000.0,2.0
707,1.4650753123401614,5000.0,2.0
708,1.4983267953487327,5000.0,2.0
709,1.560227336123446,5000.0,2.0
710,1.8936450204548818,5000.0,2.0
711,1.4345654265065524,5000.0,2.0
712,1.6086548573872832,5000.0,2.0
713,2.287750764488721,5000.0,2.0
